store_id,product_id,sale_date,quantity,unit_price,discount,category,brand,cost_price,location,region,gross_amount,net_amount,profit
9,146,2025-11-03,3,1454.07,26.54,clothing,BrandD,2880.05,New Ericmouth,west,4362.21,4335.67,-4304.48
4,145,2025-10-28,8,2808.59,327.38,electronics,BrandE,1280.27,Saraville,north,22468.72,22141.34,11899.18
3,141,2025-10-28,5,3426.88,4.17,groceries,BrandE,1878.61,Lake Tammychester,east,17134.4,17130.23,7737.18
5,112,2025-10-08,3,3775.58,194.32,clothing,BrandB,2810.81,Lake David,north,11326.74,11132.42,2699.99
3,124,2025-09-19,3,2917.83,135.66,electronics,BrandA,3626.44,Lake Tammychester,east,8753.49,8617.83,-2261.49
2,133,2025-09-13,6,3994.43,426.04,furniture,BrandD,1932.18,Brandonfurt,south,23966.58,23540.54,11947.46
1,115,2025-09-07,8,4338.09,330.05,groceries,BrandB,661.3,Thomasberg,south,34704.72,34374.67,29084.27
3,108,2025-09-07,10,817.04,432.14,toys,BrandB,1985.36,Lake Tammychester,east,8170.4,7738.26,-12115.34
5,113,2025-10-02,1,4592.02,9.54,furniture,BrandE,4717.91,Lake David,north,4592.02,4582.48,-135.43
10,109,2025-10-23,6,1447.22,433.71,clothing,BrandC,3019.85,New Melanie,south,8683.32,8249.61,-9869.49
10,116,2025-10-17,1,2146.94,324.71,electronics,BrandD,4435.46,New Melanie,south,2146.94,1822.23,-2613.23
5,132,2025-10-17,8,5004.82,115.58,electronics,BrandB,1074.66,Lake David,north,40038.56,39922.98,31325.7
8,102,2025-09-10,3,5791.94,190.35,electronics,BrandC,3803.33,North Kristopherborough,south,17375.82,17185.47,5775.48
2,124,2025-10-29,4,1858.1,488.31,electronics,BrandA,3626.44,Brandonfurt,south,7432.4,6944.09,-7561.67
8,136,2025-10-07,7,3203.61,49.8,furniture,BrandB,4619.93,North Kristopherborough,south,22425.27,22375.47,-9964.04
5,137,2025-09-28,9,4257.26,157.73,electronics,BrandC,4600.62,Lake David,north,38315.34,38157.61,-3247.97
7,124,2025-08-13,9,417.8,433.39,electronics,BrandA,3626.44,Lake David,south,3760.2,3326.81,-29311.15
5,130,2025-09-15,8,1110.31,265.78,toys,BrandE,4224.18,Lake David,north,8882.48,8616.7,-25176.74
9,136,2025-08-12,7,971.63,93.21,furniture,BrandB,4619.93,New Ericmouth,west,6801.41,6708.2,-25631.31
9,109,2025-10-27,8,4343.61,250.33,clothing,BrandC,3019.85,New Ericmouth,west,34748.88,34498.55,10339.75
8,140,2025-10-13,7,4371.12,228.99,toys,BrandE,648.15,North Kristopherborough,south,30597.84,30368.85,25831.8
8,106,2025-10-13,8,775.72,463.17,toys,BrandC,3434.36,North Kristopherborough,south,6205.76,5742.59,-21732.29
2,105,2025-10-05,8,3723.48,10.74,toys,BrandB,883.91,Brandonfurt,south,29787.84,29777.1,22705.82
10,120,2025-10-17,3,1247.13,123.7,groceries,BrandB,1538.15,New Melanie,south,3741.39,3617.69,-996.76
1,126,2025-10-20,2,5591.77,264.71,furniture,BrandD,3833.61,Thomasberg,south,11183.54,10918.83,3251.61
7,146,2025-10-12,10,2448.44,166.78,clothing,BrandD,2880.05,Lake David,south,24484.4,24317.62,-4482.88
6,147,2025-11-01,1,2823.72,196.7,groceries,BrandC,485.91,South Donna,north,2823.72,2627.02,2141.11
10,131,2025-09-26,4,4721.31,78.5,groceries,BrandC,2587.55,New Melanie,south,18885.24,18806.74,8456.54
5,134,2025-10-23,5,4343.21,173.39,toys,BrandD,891.59,Lake David,north,21716.05,21542.66,17084.71
1,127,2025-10-05,1,780.43,175.96,electronics,BrandC,2587.64,Thomasberg,south,780.43,604.47,-1983.17
2,150,2025-10-22,5,2574.65,312.62,electronics,BrandE,4892.12,Brandonfurt,south,12873.25,12560.63,-11899.97
4,127,2025-11-01,4,5570.77,118.1,electronics,BrandC,2587.64,Saraville,north,22283.08,22164.98,11814.42
10,137,2025-10-24,9,5049.18,489.12,electronics,BrandC,4600.62,New Melanie,south,45442.62,44953.5,3547.92
10,105,2025-10-17,5,3594.54,250.63,toys,BrandB,883.91,New Melanie,south,17972.7,17722.07,13302.52
1,109,2025-10-18,3,4667.05,405.95,clothing,BrandC,3019.85,Thomasberg,south,14001.15,13595.2,4535.65
5,121,2025-10-24,8,2785.45,312.9,clothing,BrandC,874.97,Lake David,north,22283.6,21970.7,14970.94
10,142,2025-10-02,10,4001.97,439.34,toys,BrandC,4928.07,New Melanie,south,40019.7,39580.36,-9700.34
1,105,2025-10-25,8,5743.71,445.2,toys,BrandB,883.91,Thomasberg,south,45949.68,45504.48,38433.2
3,129,2025-09-17,9,937.62,407.43,groceries,BrandB,3163.97,Lake Tammychester,east,8438.58,8031.15,-20444.58
8,130,2025-09-12,9,3068.15,14.73,toys,BrandE,4224.18,North Kristopherborough,south,27613.35,27598.62,-10419
9,144,2025-09-04,2,3252.63,277.47,electronics,BrandD,1273.32,New Ericmouth,west,6505.26,6227.79,3681.15
8,134,2025-10-10,10,434.14,140.1,toys,BrandD,891.59,North Kristopherborough,south,4341.4,4201.3,-4714.6
5,123,2025-10-04,2,5621.55,75.85,groceries,BrandB,3638.25,Lake David,north,11243.1,11167.25,3890.75
3,109,2025-08-26,5,5057.07,448.59,clothing,BrandC,3019.85,Lake Tammychester,east,25285.35,24836.76,9737.51
10,150,2025-10-29,9,2975.15,328.47,electronics,BrandE,4892.12,New Melanie,south,26776.35,26447.88,-17581.2
7,136,2025-10-13,6,3123.75,43.9,furniture,BrandB,4619.93,Lake David,south,18742.5,18698.6,-9020.98
8,141,2025-08-21,9,5538.8,191.1,groceries,BrandE,1878.61,North Kristopherborough,south,49849.2,49658.1,32750.61
2,138,2025-10-15,1,1186.63,480.3,toys,BrandB,3034.83,Brandonfurt,south,1186.63,706.33,-2328.5
8,112,2025-10-12,8,3534.54,306.22,clothing,BrandB,2810.81,North Kristopherborough,south,28276.32,27970.1,5483.62
6,150,2025-10-23,9,4423.39,312.76,electronics,BrandE,4892.12,South Donna,north,39810.51,39497.75,-4531.33
7,109,2025-09-29,4,901.03,113.71,clothing,BrandC,3019.85,Lake David,south,3604.12,3490.41,-8588.99
6,128,2025-10-24,7,2416.32,120.18,groceries,BrandA,621.41,South Donna,north,16914.24,16794.06,12444.19
6,133,2025-08-24,2,3663.19,76.37,furniture,BrandD,1932.18,South Donna,north,7326.38,7250.01,3385.65
2,104,2025-09-08,4,5313.77,485.27,clothing,BrandC,848.92,Brandonfurt,south,21255.08,20769.81,17374.13
3,108,2025-08-23,5,3099.04,454.87,toys,BrandB,1985.36,Lake Tammychester,east,15495.2,15040.33,5113.53
6,134,2025-08-13,1,2400.28,164.64,toys,BrandD,891.59,South Donna,north,2400.28,2235.64,1344.05
7,110,2025-10-27,8,5880.08,271.12,toys,BrandA,2393.44,Lake David,south,47040.64,46769.52,27622
8,120,2025-08-20,5,5508.07,103.38,groceries,BrandB,1538.15,North Kristopherborough,south,27540.35,27436.97,19746.22
5,111,2025-10-24,6,4609.89,69.29,furniture,BrandE,1331.93,Lake David,north,27659.34,27590.05,19598.47
7,111,2025-09-02,2,1750.54,270.68,furniture,BrandE,1331.93,Lake David,south,3501.08,3230.4,566.54
9,121,2025-09-17,8,5787.02,400.05,clothing,BrandC,874.97,New Ericmouth,west,46296.16,45896.11,38896.35
1,146,2025-09-26,2,5827.38,431.29,clothing,BrandD,2880.05,Thomasberg,south,11654.76,11223.47,5463.37
8,115,2025-08-23,4,2799.15,154.5,groceries,BrandB,661.3,North Kristopherborough,south,11196.6,11042.1,8396.9
2,123,2025-09-25,4,930.23,352.57,groceries,BrandB,3638.25,Brandonfurt,south,3720.92,3368.35,-11184.65
6,134,2025-09-03,10,2564.56,261.9,toys,BrandD,891.59,South Donna,north,25645.6,25383.7,16467.8
5,119,2025-09-14,6,4245.08,67.63,groceries,BrandE,1766.86,Lake David,north,25470.48,25402.85,14801.69
6,106,2025-08-13,10,4528.3,497.84,toys,BrandC,3434.36,South Donna,north,45283,44785.16,10441.56
2,117,2025-11-03,7,1898.64,487.89,clothing,BrandD,3779.3,Brandonfurt,south,13290.48,12802.59,-13652.51
7,113,2025-11-04,3,4253.74,72.58,furniture,BrandE,4717.91,Lake David,south,12761.22,12688.64,-1465.09
9,141,2025-10-20,10,5185.14,466.51,groceries,BrandE,1878.61,New Ericmouth,west,51851.4,51384.89,32598.79
1,136,2025-08-19,3,4314.46,458.56,furniture,BrandB,4619.93,Thomasberg,south,12943.38,12484.82,-1374.97
9,118,2025-09-01,4,5622.75,158.75,furniture,BrandC,3866.13,New Ericmouth,west,22491,22332.25,6867.73
8,109,2025-10-18,4,3850.61,278.67,clothing,BrandC,3019.85,North Kristopherborough,south,15402.44,15123.77,3044.37
7,141,2025-08-22,1,1325.2,474.3,groceries,BrandE,1878.61,Lake David,south,1325.2,850.9,-1027.71
1,120,2025-10-04,10,3801.38,59.19,groceries,BrandB,1538.15,Thomasberg,south,38013.8,37954.61,22573.11
4,140,2025-09-06,6,1849.89,158.8,toys,BrandE,648.15,Saraville,north,11099.34,10940.54,7051.64
9,135,2025-09-09,9,2169.97,439.82,electronics,BrandD,4772.15,New Ericmouth,west,19529.73,19089.91,-23859.44
6,106,2025-10-12,5,4083.39,363.54,toys,BrandC,3434.36,South Donna,north,20416.95,20053.41,2881.61
10,133,2025-11-08,10,5890.81,382.72,furniture,BrandD,1932.18,New Melanie,south,58908.1,58525.38,39203.58
8,142,2025-08-22,9,3953.01,440.07,toys,BrandC,4928.07,North Kristopherborough,south,35577.09,35137.02,-9215.61
8,111,2025-09-16,3,5756.21,207.02,furniture,BrandE,1331.93,North Kristopherborough,south,17268.63,17061.61,13065.82
1,138,2025-10-31,6,3097.78,205.63,toys,BrandB,3034.83,Thomasberg,south,18586.68,18381.05,172.07
4,138,2025-10-02,5,4211.73,221.5,toys,BrandB,3034.83,Saraville,north,21058.65,20837.15,5663
5,110,2025-10-07,5,2035.93,466.88,toys,BrandA,2393.44,Lake David,north,10179.65,9712.77,-2254.43
9,111,2025-10-29,10,825.12,447.07,furniture,BrandE,1331.93,New Ericmouth,west,8251.2,7804.13,-5515.17
3,143,2025-08-26,5,2210.59,466.63,clothing,BrandE,4053.2,Lake Tammychester,east,11052.95,10586.32,-9679.68
5,140,2025-10-03,9,2960.16,136.9,toys,BrandE,648.15,Lake David,north,26641.44,26504.54,20671.19
8,147,2025-08-24,2,3488.23,389.55,groceries,BrandC,485.91,North Kristopherborough,south,6976.46,6586.91,5615.09
8,139,2025-10-22,3,4052.87,53.39,groceries,BrandB,2494.17,North Kristopherborough,south,12158.61,12105.22,4622.71
2,122,2025-10-11,7,2592.25,92.37,clothing,BrandA,115.9,Brandonfurt,south,18145.75,18053.38,17242.08
1,137,2025-10-31,1,4525.03,381.22,electronics,BrandC,4600.62,Thomasberg,south,4525.03,4143.81,-456.81
10,103,2025-08-18,5,5072.13,305.99,clothing,BrandD,4319.4,New Melanie,south,25360.65,25054.66,3457.66
4,102,2025-08-31,3,1822.68,133.43,electronics,BrandC,3803.33,Saraville,north,5468.04,5334.61,-6075.38
3,106,2025-09-20,3,5106.71,283.52,toys,BrandC,3434.36,Lake Tammychester,east,15320.13,15036.61,4733.53
5,103,2025-10-17,4,4878.58,115.46,clothing,BrandD,4319.4,Lake David,north,19514.32,19398.86,2121.26
9,142,2025-09-19,3,3207.97,116.09,toys,BrandC,4928.07,New Ericmouth,west,9623.91,9507.82,-5276.39
1,150,2025-09-19,6,297.84,343.69,electronics,BrandE,4892.12,Thomasberg,south,1787.04,1443.35,-27909.37
9,137,2025-09-11,4,1000.16,179.63,electronics,BrandC,4600.62,New Ericmouth,west,4000.64,3821.01,-14581.47
7,117,2025-08-22,7,4070.99,344.07,clothing,BrandD,3779.3,Lake David,south,28496.93,28152.86,1697.76
2,142,2025-08-16,8,1319.43,238.3,toys,BrandC,4928.07,Brandonfurt,south,10555.44,10317.14,-29107.42
4,114,2025-10-23,3,4538.58,251.16,toys,BrandB,3433.39,Saraville,north,13615.74,13364.58,3064.41
2,150,2025-08-16,10,1091.47,302.36,electronics,BrandE,4892.12,Brandonfurt,south,10914.7,10612.34,-38308.86
8,137,2025-10-05,5,1826.7,356.01,electronics,BrandC,4600.62,North Kristopherborough,south,9133.5,8777.49,-14225.61
2,127,2025-08-21,7,1615.78,186.98,electronics,BrandC,2587.64,Brandonfurt,south,11310.46,11123.48,-6990
3,140,2025-09-14,7,5060.38,426.06,toys,BrandE,648.15,Lake Tammychester,east,35422.66,34996.6,30459.55
8,141,2025-10-23,8,4189.98,245.72,groceries,BrandE,1878.61,North Kristopherborough,south,33519.84,33274.12,18245.24
5,102,2025-08-30,2,1876.57,68.76,electronics,BrandC,3803.33,Lake David,north,3753.14,3684.38,-3922.28
9,132,2025-08-19,2,4558.52,96.63,electronics,BrandB,1074.66,New Ericmouth,west,9117.04,9020.41,6871.09
5,141,2025-08-18,7,338.99,16.11,groceries,BrandE,1878.61,Lake David,north,2372.93,2356.82,-10793.45
7,135,2025-11-05,9,4912.05,382.27,electronics,BrandD,4772.15,Lake David,south,44208.45,43826.18,876.83
8,119,2025-09-29,5,749.51,7.51,groceries,BrandE,1766.86,North Kristopherborough,south,3747.55,3740.04,-5094.26
8,142,2025-10-30,6,5228.01,134.93,toys,BrandC,4928.07,North Kristopherborough,south,31368.06,31233.13,1664.71
4,120,2025-09-09,8,4476.03,206.52,groceries,BrandB,1538.15,Saraville,north,35808.24,35601.72,23296.52
8,131,2025-08-19,8,5209.32,371.18,groceries,BrandC,2587.55,North Kristopherborough,south,41674.56,41303.38,20602.98
9,116,2025-10-26,6,4493.11,494.12,electronics,BrandD,4435.46,New Ericmouth,west,26958.66,26464.54,-148.22
3,144,2025-11-07,10,3433.43,378.89,electronics,BrandD,1273.32,Lake Tammychester,east,34334.3,33955.41,21222.21
7,126,2025-10-31,1,1539.93,33.07,furniture,BrandD,3833.61,Lake David,south,1539.93,1506.86,-2326.75
4,120,2025-11-03,2,4738.2,463.55,groceries,BrandB,1538.15,Saraville,north,9476.4,9012.85,5936.55
10,130,2025-10-28,8,4823.11,492.81,toys,BrandE,4224.18,New Melanie,south,38584.88,38092.07,4298.63
9,105,2025-09-24,6,1832.69,433.56,toys,BrandB,883.91,New Ericmouth,west,10996.14,10562.58,5259.12
3,145,2025-10-26,2,4037.29,244.97,electronics,BrandE,1280.27,Lake Tammychester,east,8074.58,7829.61,5269.07
2,104,2025-10-24,9,5569.94,162.45,clothing,BrandC,848.92,Brandonfurt,south,50129.46,49967.01,42326.73
5,111,2025-09-01,7,2417.19,228.77,furniture,BrandE,1331.93,Lake David,north,16920.33,16691.56,7368.05
7,129,2025-08-13,4,5746.71,123.39,groceries,BrandB,3163.97,Lake David,south,22986.84,22863.45,10207.57
6,127,2025-09-22,7,5858.56,202.43,electronics,BrandC,2587.64,South Donna,north,41009.92,40807.49,22694.01
9,131,2025-08-20,4,1979.03,20.91,groceries,BrandC,2587.55,New Ericmouth,west,7916.12,7895.21,-2454.99
5,130,2025-08-20,8,3379.93,367.67,toys,BrandE,4224.18,Lake David,north,27039.44,26671.77,-7121.67
1,114,2025-10-22,5,225.85,190.19,toys,BrandB,3433.39,Thomasberg,south,1129.25,939.06,-16227.89
5,122,2025-10-27,6,1620.35,156.45,clothing,BrandA,115.9,Lake David,north,9722.1,9565.65,8870.25
5,139,2025-10-17,5,3780.29,305.75,groceries,BrandB,2494.17,Lake David,north,18901.45,18595.7,6124.85
10,110,2025-09-23,6,4718.41,371.23,toys,BrandA,2393.44,New Melanie,south,28310.46,27939.23,13578.59
10,121,2025-10-01,9,5240.19,296.9,clothing,BrandC,874.97,New Melanie,south,47161.71,46864.81,38990.08
8,146,2025-08-15,10,5005.4,262.62,clothing,BrandD,2880.05,North Kristopherborough,south,50054,49791.38,20990.88
3,121,2025-08-18,3,5482.2,437.89,clothing,BrandC,874.97,Lake Tammychester,east,16446.6,16008.71,13383.8
8,147,2025-10-25,10,4272.08,393.46,groceries,BrandC,485.91,North Kristopherborough,south,42720.8,42327.34,37468.24
9,123,2025-09-10,8,3938.65,260.32,groceries,BrandB,3638.25,New Ericmouth,west,31509.2,31248.88,2142.88
8,126,2025-10-20,6,4567.38,225.8,furniture,BrandD,3833.61,North Kristopherborough,south,27404.28,27178.48,4176.82
6,109,2025-10-27,1,3347.7,413.51,clothing,BrandC,3019.85,South Donna,north,3347.7,2934.19,-85.66
6,149,2025-10-02,1,3679.81,21.21,clothing,BrandB,4098.51,South Donna,north,3679.81,3658.6,-439.91
9,124,2025-08-25,2,4690.46,497.92,electronics,BrandA,3626.44,New Ericmouth,west,9380.92,8883,1630.12
9,133,2025-10-02,8,5791.1,259.35,furniture,BrandD,1932.18,New Ericmouth,west,46328.8,46069.45,30612.01
7,136,2025-08-19,1,1870.94,197.81,furniture,BrandB,4619.93,Lake David,south,1870.94,1673.13,-2946.8
8,107,2025-09-21,2,1187.94,367.59,electronics,BrandC,3022.4,North Kristopherborough,south,2375.88,2008.29,-4036.51
6,121,2025-09-05,3,4143.55,278.85,clothing,BrandC,874.97,South Donna,north,12430.65,12151.8,9526.89
4,116,2025-10-16,8,1243.81,258.06,electronics,BrandD,4435.46,Saraville,north,9950.48,9692.42,-25791.26
4,130,2025-09-11,8,1166.7,315.32,toys,BrandE,4224.18,Saraville,north,9333.6,9018.28,-24775.16
10,108,2025-08-19,1,3156,24.65,toys,BrandB,1985.36,New Melanie,south,3156,3131.35,1145.99
7,118,2025-09-21,7,2356.61,145.59,furniture,BrandC,3866.13,Lake David,south,16496.27,16350.68,-10712.23
4,129,2025-08-13,4,2656.77,199.02,groceries,BrandB,3163.97,Saraville,north,10627.08,10428.06,-2227.82
7,116,2025-10-19,3,3406.1,152.28,electronics,BrandD,4435.46,Lake David,south,10218.3,10066.02,-3240.36
1,110,2025-09-26,5,910.89,413.81,toys,BrandA,2393.44,Thomasberg,south,4554.45,4140.64,-7826.56
6,107,2025-09-20,3,3566.32,230.67,electronics,BrandC,3022.4,South Donna,north,10698.96,10468.29,1401.09
8,104,2025-10-20,5,1641.84,211.23,clothing,BrandC,848.92,North Kristopherborough,south,8209.2,7997.97,3753.37
7,119,2025-09-11,2,2083.79,306.57,groceries,BrandE,1766.86,Lake David,south,4167.58,3861.01,327.29
7,125,2025-09-15,6,4301.68,27.27,electronics,BrandC,4862.25,Lake David,south,25810.08,25782.81,-3390.69
3,140,2025-09-18,5,1055.61,258.48,toys,BrandE,648.15,Lake Tammychester,east,5278.05,5019.57,1778.82
8,127,2025-11-05,2,1049.16,71.12,electronics,BrandC,2587.64,North Kristopherborough,south,2098.32,2027.2,-3148.08
1,116,2025-09-04,6,2037.39,414.95,electronics,BrandD,4435.46,Thomasberg,south,12224.34,11809.39,-14803.37
3,111,2025-10-10,3,447.5,225.85,furniture,BrandE,1331.93,Lake Tammychester,east,1342.5,1116.65,-2879.14
9,121,2025-11-03,1,5604.43,361.32,clothing,BrandC,874.97,New Ericmouth,west,5604.43,5243.11,4368.14
10,137,2025-10-30,7,3751.31,56.59,electronics,BrandC,4600.62,New Melanie,south,26259.17,26202.58,-6001.76
6,147,2025-11-03,5,4022.06,389.37,groceries,BrandC,485.91,South Donna,north,20110.3,19720.93,17291.38
2,121,2025-08-15,4,3019.72,468.92,clothing,BrandC,874.97,Brandonfurt,south,12078.88,11609.96,8110.08
8,113,2025-10-14,7,3500.16,348.06,furniture,BrandE,4717.91,North Kristopherborough,south,24501.12,24153.06,-8872.31
2,149,2025-11-08,2,2244.8,67.65,clothing,BrandB,4098.51,Brandonfurt,south,4489.6,4421.95,-3775.07
9,111,2025-10-14,2,4736.58,206.78,furniture,BrandE,1331.93,New Ericmouth,west,9473.16,9266.38,6602.52
8,132,2025-10-11,1,2009.48,225.44,electronics,BrandB,1074.66,North Kristopherborough,south,2009.48,1784.04,709.38
1,133,2025-08-25,4,1436.78,89.44,furniture,BrandD,1932.18,Thomasberg,south,5747.12,5657.68,-2071.04
3,130,2025-10-15,8,1225.63,295.16,toys,BrandE,4224.18,Lake Tammychester,east,9805.04,9509.88,-24283.56
7,132,2025-08-16,2,548.83,356.32,electronics,BrandB,1074.66,Lake David,south,1097.66,741.34,-1407.98
3,120,2025-09-08,3,3105.07,100.97,groceries,BrandB,1538.15,Lake Tammychester,east,9315.21,9214.24,4599.79
2,132,2025-09-02,10,2583.2,227.34,electronics,BrandB,1074.66,Brandonfurt,south,25832,25604.66,14858.06
8,102,2025-11-07,4,3291.66,125.04,electronics,BrandC,3803.33,North Kristopherborough,south,13166.64,13041.6,-2171.72
5,106,2025-10-08,9,687.88,345.86,toys,BrandC,3434.36,Lake David,north,6190.92,5845.06,-25064.18
6,126,2025-09-06,8,1444.01,453.58,furniture,BrandD,3833.61,South Donna,north,11552.08,11098.5,-19570.38
10,133,2025-08-14,1,1398.12,398.24,furniture,BrandD,1932.18,New Melanie,south,1398.12,999.88,-932.3
7,130,2025-10-03,1,2091.52,359.19,toys,BrandE,4224.18,Lake David,south,2091.52,1732.33,-2491.85
2,116,2025-09-12,6,2260.67,61.77,electronics,BrandD,4435.46,Brandonfurt,south,13564.02,13502.25,-13110.51
6,114,2025-10-13,2,1427.9,57.08,toys,BrandB,3433.39,South Donna,north,2855.8,2798.72,-4068.06
9,138,2025-09-01,7,4553.04,224.7,toys,BrandB,3034.83,New Ericmouth,west,31871.28,31646.58,10402.77
7,123,2025-09-19,3,3253.42,181.47,groceries,BrandB,3638.25,Lake David,south,9760.26,9578.79,-1335.96
6,104,2025-08-21,8,5980.29,261.91,clothing,BrandC,848.92,South Donna,north,47842.32,47580.41,40789.05
8,104,2025-10-10,2,4968.58,192.04,clothing,BrandC,848.92,North Kristopherborough,south,9937.16,9745.12,8047.28
9,119,2025-10-18,4,5889.63,395.53,groceries,BrandE,1766.86,New Ericmouth,west,23558.52,23162.99,16095.55
1,132,2025-08-19,7,201.5,255.83,electronics,BrandB,1074.66,Thomasberg,south,1410.5,1154.67,-6367.95
10,139,2025-10-14,2,4063.29,474.88,groceries,BrandB,2494.17,New Melanie,south,8126.58,7651.7,2663.36
2,142,2025-09-08,2,2757.15,189.34,toys,BrandC,4928.07,Brandonfurt,south,5514.3,5324.96,-4531.18
4,144,2025-10-14,2,5441.3,190.3,electronics,BrandD,1273.32,Saraville,north,10882.6,10692.3,8145.66
5,131,2025-08-31,6,3740.15,384.13,groceries,BrandC,2587.55,Lake David,north,22440.9,22056.77,6531.47
4,119,2025-10-14,6,3783.62,456.13,groceries,BrandE,1766.86,Saraville,north,22701.72,22245.59,11644.43
2,135,2025-09-04,5,5759.55,282.75,electronics,BrandD,4772.15,Brandonfurt,south,28797.75,28515,4654.25
7,101,2025-08-20,3,4142.93,329.77,electronics,BrandD,2518.23,Lake David,south,12428.79,12099.02,4544.33
2,107,2025-09-30,7,2027.48,75.04,electronics,BrandC,3022.4,Brandonfurt,south,14192.36,14117.32,-7039.48
2,128,2025-09-30,3,5508.2,434.41,groceries,BrandA,621.41,Brandonfurt,south,16524.6,16090.19,14225.96
8,109,2025-08-31,3,5678.18,89.43,clothing,BrandC,3019.85,North Kristopherborough,south,17034.54,16945.11,7885.56
3,117,2025-08-14,2,2407.37,356.02,clothing,BrandD,3779.3,Lake Tammychester,east,4814.74,4458.72,-3099.88
5,147,2025-10-29,9,3310.39,209.79,groceries,BrandC,485.91,Lake David,north,29793.51,29583.72,25210.53
1,124,2025-10-01,10,1804.55,154.76,electronics,BrandA,3626.44,Thomasberg,south,18045.5,17890.74,-18373.66
1,149,2025-10-09,1,5481.32,384.32,clothing,BrandB,4098.51,Thomasberg,south,5481.32,5097,998.49
6,126,2025-11-04,10,4959.34,223.13,furniture,BrandD,3833.61,South Donna,north,49593.4,49370.27,11034.17
1,124,2025-11-03,3,2343.5,313.23,electronics,BrandA,3626.44,Thomasberg,south,7030.5,6717.27,-4162.05
5,103,2025-08-23,8,4846.48,58.78,clothing,BrandD,4319.4,Lake David,north,38771.84,38713.06,4157.86
6,126,2025-09-29,6,2756.51,65.79,furniture,BrandD,3833.61,South Donna,north,16539.06,16473.27,-6528.39
6,104,2025-10-22,4,406.53,101.43,clothing,BrandC,848.92,South Donna,north,1626.12,1524.69,-1870.99
7,137,2025-08-29,3,5404.95,311.28,electronics,BrandC,4600.62,Lake David,south,16214.85,15903.57,2101.71
3,136,2025-08-21,7,1276.2,126.56,furniture,BrandB,4619.93,Lake Tammychester,east,8933.4,8806.84,-23532.67
4,113,2025-09-26,10,3156.28,229.32,furniture,BrandE,4717.91,Saraville,north,31562.8,31333.48,-15845.62
9,124,2025-09-17,8,5697.04,427.71,electronics,BrandA,3626.44,New Ericmouth,west,45576.32,45148.61,16137.09
7,136,2025-10-22,4,1129.26,271.75,furniture,BrandB,4619.93,Lake David,south,4517.04,4245.29,-14234.43
10,119,2025-09-14,2,5744.22,2.88,groceries,BrandE,1766.86,New Melanie,south,11488.44,11485.56,7951.84
3,105,2025-10-13,2,3297.15,441.35,toys,BrandB,883.91,Lake Tammychester,east,6594.3,6152.95,4385.13
3,125,2025-10-22,3,192.88,118.94,electronics,BrandC,4862.25,Lake Tammychester,east,578.64,459.7,-14127.05
3,133,2025-08-22,2,533.01,294.43,furniture,BrandD,1932.18,Lake Tammychester,east,1066.02,771.59,-3092.77
2,129,2025-08-13,10,4071.46,237.86,groceries,BrandB,3163.97,Brandonfurt,south,40714.6,40476.74,8837.04
10,149,2025-10-24,7,4675.46,205.08,clothing,BrandB,4098.51,New Melanie,south,32728.22,32523.14,3833.57
7,136,2025-09-18,6,5209.96,39.7,furniture,BrandB,4619.93,Lake David,south,31259.76,31220.06,3500.48
10,118,2025-08-28,7,2631.63,300.05,furniture,BrandC,3866.13,New Melanie,south,18421.41,18121.36,-8941.55
4,140,2025-09-05,6,757.97,122.36,toys,BrandE,648.15,Saraville,north,4547.82,4425.46,536.56
8,144,2025-08-15,3,3295.86,273.67,electronics,BrandD,1273.32,North Kristopherborough,south,9887.58,9613.91,5793.95
10,140,2025-09-16,4,4261.05,309.88,toys,BrandE,648.15,New Melanie,south,17044.2,16734.32,14141.72
3,108,2025-10-04,5,5860.91,278.77,toys,BrandB,1985.36,Lake Tammychester,east,29304.55,29025.78,19098.98
4,109,2025-09-15,2,4684.96,412.63,clothing,BrandC,3019.85,Saraville,north,9369.92,8957.29,2917.59
8,107,2025-09-10,4,3932.38,24.46,electronics,BrandC,3022.4,North Kristopherborough,south,15729.52,15705.06,3615.46
5,126,2025-09-08,9,5647.54,74.13,furniture,BrandD,3833.61,Lake David,north,50827.86,50753.73,16251.24
8,124,2025-10-14,10,4519.31,326.64,electronics,BrandA,3626.44,North Kristopherborough,south,45193.1,44866.46,8602.06
5,122,2025-08-18,10,1049.46,18.36,clothing,BrandA,115.9,Lake David,north,10494.6,10476.24,9317.24
1,136,2025-08-22,10,2836.47,426.91,furniture,BrandB,4619.93,Thomasberg,south,28364.7,27937.79,-18261.51
8,124,2025-09-26,5,2090.53,333.5,electronics,BrandA,3626.44,North Kristopherborough,south,10452.65,10119.15,-8013.05
5,149,2025-10-20,1,662,419.01,clothing,BrandB,4098.51,Lake David,north,662,242.99,-3855.52
9,110,2025-11-07,5,467.47,149.22,toys,BrandA,2393.44,New Ericmouth,west,2337.35,2188.13,-9779.07
3,113,2025-10-10,4,4796.16,460.19,furniture,BrandE,4717.91,Lake Tammychester,east,19184.64,18724.45,-147.19
2,139,2025-11-01,9,3414.79,24.52,groceries,BrandB,2494.17,Brandonfurt,south,30733.11,30708.59,8261.06
8,133,2025-09-09,10,3513.53,208.48,furniture,BrandD,1932.18,North Kristopherborough,south,35135.3,34926.82,15605.02
6,126,2025-09-12,9,1481.73,89.12,furniture,BrandD,3833.61,South Donna,north,13335.57,13246.45,-21256.04
